passenger_id,LastName,FirstName,Other_Info,Age,Gender,Hometown,Boarded,Lifeboat,Body,Class,Survived,Passenger,Crew,crew_responsibility
321,Wilson,Miss Helen Alice    ,(Maid to Mrs Frederic Oakley Spedden),31,F,,Cherbourg,,,1,1,1,0,
322,Woolner,Mr Hugh,,45,M,,Southampton,,,1,1,1,0,
323,Wright,Mr George,,62,M,,Southampton,,,1,0,1,0,
324,Young,Miss Marie Grice,,36,F,,Cherbourg,,,1,1,1,0,
325,Abelson,MreSamuel,,30,M,,Cherbourg,,,2,0,1,0,
326,Abelson,MrseHannah,,28,F,,Cherbourg,,,2,1,1,0,
327,Aldworth,Mr Augustus Henry,,34,M,,Southampton,,,2,0,1,0,
328,Andrew,MreFrank Thomas,,25,M,,Southampton,,,2,0,1,0,
329,Andrew,MreEdgar Samuel,,17,M,,Southampton,,,2,0,1,0,
330,Angle,MrseFlorence Agnes,,36,F,,Southampton,,,2,1,1,0,
331,Angle,MreWilliam,,32,M,,Southampton,,,2,0,1,0,
332,Ashby,MreJohn,,57,M,,Southampton,,,2,0,1,0,
333,Bailey,MrePercy,,15,M,,Southampton,,,2,0,1,0,
334,Baimbrigge,MreCharles Robert,,22,M,,Southampton,,,2,0,1,0,
335,Balls,MrseAda E.,,36,F,,Southampton,,,2,1,1,0,
336,Banfield,MreFrederick James,,28,M,,Southampton,,,2,0,1,0,
337,Bateman,ReverendeRobert James,,51,M,,Southampton,,,2,0,1,0,
338,Beane,MreEdward,,32,M,,Southampton,,,2,1,1,0,
339,Beane,MrseEthel,,22,F,,Southampton,,,2,1,1,0,
340,Beauchamp,MreHenry James,,28,M,,Southampton,,,2,0,1,0,
341,Becker,MrseNellie E.,,35,F,,Southampton,,,2,1,1,0,
342,Becker,MisseRuth Elizabeth,,12,F,,Southampton,,,2,1,1,0,
343,Becker,MisseMarion Louise,,4,F,,Southampton,,,2,1,1,0,
344,Becker,MastereRichard F.,,1,M,,Southampton,,,2,1,1,0,
345,Beesley,MreLawrence,,34,M,,Southampton,,,2,1,1,0,
346,Bentham,MisseLillian W.,,19,F,,Southampton,,,2,1,1,0,
347,Berriman,MreWilliam John,,23,M,,Southampton,,,2,0,1,0,
348,Botsford,MreWilliam Hull,,25,M,,Southampton,,,2,0,1,0,
349,Bowenur,MreSolomon,,42,M,,Southampton,,,2,0,1,0,
350,Bracken,MreJames Hollen,,29,M,,Southampton,,,2,0,1,0,
351,Brailey,MreWilliam Theodore Ronald,,24,M,,Southampton,,,2,0,1,0,
352,Bricoux,MreRoger Marie,,20,M,,Southampton,,,2,0,1,0,
353,Brito,MreJose Joaquim de,,32,M,,Southampton,,,2,0,1,0,
354,Brown,MreThomas William Solomon,,60,M,,Southampton,,,2,0,1,0,
355,Brown,MrseElizabeth Catherine,,40,F,,Southampton,,,2,1,1,0,
356,Brown,MisseAmelia Mary,,18,F,,Southampton,,,2,1,1,0,
357,Brown,MisseEdith Eileen,,15,F,,Southampton,,,2,1,1,0,
358,Bryhl,MreKurt Arnold Gottfrid,,25,M,,Southampton,,,2,0,1,0,
359,Bryhl,MisseDagmar Jenny Ingeborg,,20,F,,Southampton,,,2,1,1,0,
360,Buss,MisseKate,,36,F,,Southampton,,,2,1,1,0,
361,Butler,MreReginald Fenton,,25,M,,Southampton,,,2,0,1,0,
362,Byles,FathereThomas Roussel Davids,,42,M,,Southampton,,,2,0,1,0,
363,Bystrom,MrseKarolina,,40,F,,Southampton,,,2,0,1,0,
364,Caldwell,MrseSylvia Mae,,28,F,,Southampton,,,2,1,1,0,
365,Caldwell,MreAlbert Francis,,26,M,,Southampton,,,2,1,1,0,
366,Caldwell,MastereAlden Gates,,0.8333,M,,Southampton,,,2,1,1,0,
367,Cameron,MisseClear Annie,,35,F,,Southampton,,,2,1,1,0,
368,Campbell,MreWilliam Henry,,21,M,,Belfast,,,2,0,1,0,
369,Carbines,MreWilliam,,19,M,,Southampton,,,2,0,1,0,
370,Carter,FathereErnest Courtenay,,54,M,,Southampton,,,2,0,1,0,
371,Carter,MrseLilian,,45,F,,Southampton,,,2,0,1,0,
372,Chapman,MreCharles Henry,,52,M,,Southampton,,,2,0,1,0,
373,Chapman,MreJohn Henry,,36,M,,Southampton,,,2,0,1,0,
374,Chapman,MrseSara Elizabeth,,28,F,,Southampton,,,2,0,1,0,
375,Christy,MrseAlice Frances,,45,F,,Southampton,,,2,1,1,0,
376,Christy,MisseRachel Juli Cohen,,25,F,,Southampton,,,2,1,1,0,
377,Clarke,MreCharles Valentine,,29,M,,Southampton,,,2,0,1,0,
378,Clarke,MreJohn Frederick Preston,,28,M,,Southampton,,,2,0,1,0,
379,Clarke,MrseAda Maria,,28,F,,Southampton,,,2,1,1,0,
380,Coleridge,MreReginald Charles,,29,M,,Southampton,,,2,0,1,0,
381,Collander,MreErik Gustaf,,27,M,,Southampton,,,2,0,1,0,
382,Collett,MreSidney Clarence Stuart,,25,M,,Southampton,,,2,1,1,0,
383,Collyer,MrseCharlotte Caroline,,31,F,,Southampton,,,2,1,1,0,
384,Collyer,MreHarvey,,31,M,,Southampton,,,2,0,1,0,
385,Collyer,MisseMarjorie Lottie,,8,F,,Southampton,,,2,1,1,0,
386,Cook,MrseSelena,,22,F,,Southampton,,,2,1,1,0,
387,Corbett,MrseIrene,,30,F,,Southampton,,,2,0,1,0,
388,Corey,MrseMary Emma,,30,F,,Southampton,,,2,0,1,0,
389,Cotterill,MreHenry,,20,M,,Southampton,,,2,0,1,0,
390,Cunningham,MreAlfred Fleming,,21,M,,Belfast,,,2,0,1,0,
391,Davies,MrseAgnes,,48,F,,Southampton,,,2,1,1,0,
392,Davies,MreCharles Henry,,19,M,,Southampton,,,2,0,1,0,
393,Davies,MastereJohn Morgan Jr,,8,M,,Southampton,,,2,1,1,0,
394,Davis,MisseMary Ann Charlotte,,28,F,,Southampton,,,2,1,1,0,
395,Deacon,MrePercy William,,18,M,,Southampton,,,2,0,1,0,
396,Del Carlo,MreSebastiano,,29,M,,Cherbourg,,,2,0,1,0,
397,Del Carlo,MrseArgene,,24,F,,Cherbourg,,,2,1,1,0,
398,Denbuoy,MreAlbert Joseph,,25,M,,Southampton,,,2,0,1,0,
399,Dibden,MreWilliam,,18,M,,Southampton,,,2,0,1,0,
400,Doling,MrseAda Julia Elizabeth,,34,F,,Southampton,,,2,0,1,0,
401,Doling,MisseElsie,,18,F,,Southampton,,,2,0,1,0,
402,Douton,MreWilliam Joseph,,55,M,,Southampton,,,2,0,1,0,
403,Drew,MreJames Vivian,,42,M,,Southampton,,,2,0,1,0,
404,Drew,MrseMaria Louisa Thorne,,34,F,,Southampton,,,2,1,1,0,
405,Drew,MastereMarshall Brines,,8,M,,Southampton,,,2,1,1,0,
406,Duren I Mone,SeeoraeFlorentina,,30,M,,Cherbourg,,,2,1,1,0,
407,Duren I Mone,SeeoraeAsuncion,,27,M,,Cherbourg,,,2,1,1,0,
408,Eitemiller,MreGeorge Floyd,,25,M,,Southampton,,,2,0,1,0,
409,Enander,MreIngvar,,21,M,,Southampton,,,2,0,1,0,
410,Fahlstrom,MreArne Joma,,18,M,,Southampton,,,2,0,1,0,
411,Faunthorpe,MreHarry Bartram,,41,M,,Southampton,,,2,0,1,0,
412,Fillbrook,MreJoseph Charles,,18,M,,Southampton,,,2,0,1,0,
413,Fox,MreStanley Harrington,,38,M,,Southampton,,,2,0,1,0,
414,Frost,MreAnthony Wood,,38,M,,Belfast,,,2,0,1,0,
415,Funk,MisseAnnie Clemmer,,38,F,,Southampton,,,2,0,1,0,
416,Fynney,MreJoseph J.,,35,M,,Southampton,,,2,0,1,0,
417,Gale,MreHarry,,38,M,,Southampton,,,2,0,1,0,
418,Gale,MreShadrach,,33,M,,Southampton,,,2,0,1,0,
419,Garside,MisseEthel,,39,F,,Southampton,,,2,1,1,0,
420,Gaskell,MreWilliam Alfred,,19,M,,Southampton,,,2,0,1,0,
421,Gavey,MreLaurence,,26,M,,Southampton,,,2,0,1,0,
422,Gilbert,MreWilliam,,47,M,,Southampton,,,2,0,1,0,
423,Giles,MreRalph,,24,M,,Southampton,,,2,0,1,0,
424,Giles,MreEdgar,,21,M,,Southampton,,,2,0,1,0,
425,Giles,MreFrederick Edward,,20,M,,Southampton,,,2,0,1,0,
426,Gill,MreJohn,,24,M,,Southampton,,,2,0,1,0,
427,Gillespie,MreWilliam Henry,,31,M,,Southampton,,,2,0,1,0,
428,Givard,MreHans Kristensen,,30,M,,Southampton,,,2,0,1,0,
429,Greenberg,MreSamuel,,52,M,,Southampton,,,2,0,1,0,
430,Hamalainen,MrseAnna,,23,F,,Southampton,,,2,1,1,0,
431,Hamalainen,MastereViljo Unto Johannes,,0.5833,M,,Southampton,,,2,1,1,0,
432,Hale,MreReginald,,30,M,,Southampton,,,2,0,1,0,
433,Harbeck,MreWilliam H.,,44,M,,Southampton,,,2,0,1,0,
434,Harper,ReverendeJohn,,39,M,,Southampton,,,2,0,1,0,
435,Harper,MisseAnnie Jessie,,6,F,,Southampton,,,2,1,1,0,
436,Harris,MreGeorge,,62,M,,Southampton,,,2,1,1,0,
437,Harris,MreWalter,,44,M,,Southampton,,,2,0,1,0,
438,Hart,MrseEsther Ada,,48,F,,Southampton,,,2,1,1,0,
439,Hart,MreBenjamin,,47,M,,Southampton,,,2,0,1,0,
440,Hart,MisseEva Miriam,,7,F,,Southampton,,,2,1,1,0,
441,Hartley,MreWallace Henry,,33,M,,Southampton,,,2,0,1,0,
442,Herman,MreSamuel,,49,M,,Southampton,,,2,0,1,0,
443,Herman,MrseJane,,48,F,,Southampton,,,2,1,1,0,
444,Herman,MisseAlice,,23,F,,Southampton,,,2,1,1,0,
445,Herman,MisseKate,,23,F,,Southampton,,,2,1,1,0,
446,Hewlett,MrseMary Dunbar,,56,F,,Southampton,,,2,1,1,0,
447,Hickman,MreLewis,,30,M,,Southampton,,,2,0,1,0,
448,Hickman,MreLeonard Mark,,24,M,,Southampton,,,2,0,1,0,
449,Hickman,MreStanley George,,20,M,,Southampton,,,2,0,1,0,
450,Hiltunen,MisseMarta,,18,F,,Southampton,,,2,0,1,0,
451,Hocking,MrseEliza,,54,F,,Southampton,,,2,1,1,0,
452,Hocking,MreSamuel James Metcalfe,,36,M,,Southampton,,,2,0,1,0,
453,Hocking,MreRichard George,,23,M,,Southampton,,,2,0,1,0,
454,Hocking,MisseEllen,,20,F,,Southampton,,,2,1,1,0,
455,Hodges,MreHenry Price,,50,M,,Southampton,,,2,0,1,0,
456,Hold,MreStephen,,44,M,,Southampton,,,2,0,1,0,
457,Hold,MrseAnnie Margaret,,29,F,,Southampton,,,2,1,1,0,
458,Hood,MreAmbrose Jr,,21,M,,Southampton,,,2,0,1,0,
459,Hosono,MreMasabumi,,41,M,,Southampton,,,2,1,1,0,
460,Howard,MreBenjamin,,63,M,,Southampton,,,2,0,1,0,
461,Howard,MrseEllen Truelove,,61,F,,Southampton,,,2,0,1,0,
462,Hume,MreJohn Law,,21,M,,Southampton,,,2,0,1,0,
463,Hunt,MreGeorge Henry,,33,M,,Southampton,,,2,0,1,0,
464,Ilett,MisseBertha,,17,F,,Southampton,,,2,0,1,0,
465,Jacobsohn,MreSidney Samuel,,42,M,,Southampton,,,2,0,1,0,
466,Jacobsohn,MrseAmy Frances Christy,,24,F,,Southampton,,,2,1,1,0,
467,Jarvis,MreDenzil John,,47,M,,Southampton,,,2,0,1,0,
468,Jefferys,MreClifford Thomas,,24,M,,Southampton,,,2,0,1,0,
469,Jefferys,MreErnest Wilfred,,22,M,,Southampton,,,2,0,1,0,
470,Jenkin,MreStephen Curnow,,32,M,,Southampton,,,2,0,1,0,
471,Jerwan,MrseMarie Marthe,,23,F,,Cherbourg,,,2,1,1,0,
472,Kantor,MreSinai,,34,M,,Southampton,,,2,0,1,0,
473,Kantor,MrseMiriam,,24,F,,Southampton,,,2,1,1,0,
474,Karnes,MrseClaire,,28,F,,Southampton,,,2,0,1,0,
475,Keane,MisseNora Agnes,,46,F,,Queenstown,,,2,1,1,0,
476,Keane,MreDaniel,,35,M,,Queenstown,,,2,0,1,0,
477,Kelly,MrseFanny Maria,,45,F,,Southampton,,,2,1,1,0,
478,Kirkland,FathereCharles Leonard,,52,M,,Queenstown,,,2,0,1,0,
479,Knight,MreRobert,,39,M,,Belfast,,,2,0,1,0,
480,Krins,MreGeorges Alexandre,,23,M,,Southampton,,,2,0,1,0,
481,Kvillner,MreJohan Henrik Johannesson,,31,M,,Southampton,,,2,0,1,0,
482,Levy,MreRene Jacques,,36,M,,Southampton,,,2,0,1,0,
483,Lahtinen,FathereWilliam,,35,M,,Southampton,,,2,0,1,0,
484,Lahtinen,MrseAnna Amelia,,34,F,,Southampton,,,2,0,1,0,
485,Lamb,MreJohn J.,,30,M,,Queenstown,,,2,0,1,0,
486,Laroche,MreJoseph Philippe Lemercier,,25,M,,Cherbourg,,,2,0,1,0,
487,Laroche,MrseJuliette Marie Louise,,22,F,,Cherbourg,,,2,1,1,0,
488,Laroche,MisseSimonne Marie Anne Andree,,3,F,,Cherbourg,,,2,1,1,0,
489,Laroche,MisseLouise,,1,F,,Cherbourg,,,2,1,1,0,
490,Lehmann,MisseBertha,,17,F,,Cherbourg,,,2,1,1,0,
491,Leitch,MisseJessie Wills,,31,F,,Southampton,,,2,1,1,0,
492,Lemore,MrseAmelia,,46,F,,Southampton,,,2,1,1,0,
493,Leyson,MreRobert William Norman,,25,M,,Southampton,,,2,0,1,0,
494,Lingane,MreJohn,,61,M,,Queenstown,,,2,0,1,0,
495,Louch,MreCharles,,50,M,,Southampton,,,2,0,1,0,
496,Louch,MrseAlice Adelaide,,42,F,,Southampton,,,2,0,1,0,
497,Mack,MrseMary,,57,F,,Southampton,,,2,0,1,0,
498,Malachard,MreJean-Noel,,25,M,,Cherbourg,,,2,0,1,0,
499,Mallet,MreAlbert Denis Pierre,,45,M,,Cherbourg,,,2,0,1,0,
500,Mallet,MrseAntonine Marie,,24,F,,Cherbourg,,,2,1,1,0,
501,Mallet,MastereAndre Clement,,1,M,,Cherbourg,,,2,1,1,0,
502,Mangiavacchi,MreSerafino Emilio,,30,M,,Cherbourg,,,2,0,1,0,
503,Matthews,MreWilliam John,,23,M,,Southampton,,,2,0,1,0,
504,Maybery,MreFrank Hubert,,36,M,,Southampton,,,2,0,1,0,
505,McCrae,MreArthur Gordon,,32,M,,Southampton,,,2,0,1,0,
506,McCrie,MreJames Matthew,,32,M,,Southampton,,,2,0,1,0,
507,McKane,MrePeter Daniel,,46,M,,Southampton,,,2,0,1,0,
508,Mellinger,MrseElizabeth Anne,,41,F,,Southampton,,,2,1,1,0,
509,Mellinger,MisseViolet Madeline,,13,F,,Southampton,,,2,1,1,0,
510,Mellors,MreWilliam John,,19,M,,Southampton,,,2,1,1,0,
511,Meyer,MreAugust,,31,M,,Southampton,,,2,0,1,0,
512,Milling,MreJacob Christian,,48,M,,Southampton,,,2,0,1,0,
513,Mitchell,MreHenry Michael,,71,M,,Southampton,,,2,0,1,0,
514,Montvila,FathereJuozas,,27,M,,Southampton,,,2,0,1,0,
515,Moraweck,DreErnest,,54,M,,Southampton,,,2,0,1,0,
516,Morley,MreHenry Samuel,,38,M,,Southampton,,,2,0,1,0,
517,Mudd,MreThomas Cupper,,16,M,,Southampton,,,2,0,1,0,
518,Myles,MreThomas Francis,,63,M,,Queenstown,,,2,0,1,0,
519,Nasser,MreNicholas,,28,M,,Cherbourg,,,2,0,1,0,
520,Nasser,MrseAdele,,14,F,,Cherbourg,,,2,0,1,0,
521,Navratil,MreMichel,,32,M,,Southampton,,,2,0,1,0,
522,Navratil,MastereMichel Marcel,,3,M,,Southampton,,,2,1,1,0,
523,Navratil,MastereEdmond Roger,,2,M,,Southampton,,,2,1,1,0,
524,Nesson,MreIsrael,,26,M,,Southampton,,,2,0,1,0,
525,Nicholls,MreJoseph Charles,,19,M,,Southampton,,,2,0,1,0,
526,Norman,MreRobert Douglas,,27,M,,Southampton,,,2,0,1,0,
527,Nye,MrseElizabeth,,29,F,,Southampton,,,2,1,1,0,
528,Otter,MreRichard,,38,M,,Southampton,,,2,0,1,0,
529,Oxenham,MrePercy Thomas,,22,M,,Southampton,,,2,1,1,0,
530,Padron Manent,MreJulian,,26,M,,Cherbourg,,,2,1,1,0,
531,Pain,DreAlfred,,23,M,,Southampton,,,2,0,1,0,
532,Pallas I Castelle,SeeoreEmili,,29,M,,Cherbourg,,,2,1,1,0,
533,Parker,MreClifford Richard,,17,M,,Southampton,,,2,0,1,0,
534,Parkes,MreFrancis,,21,M,,Belfast,,,2,0,1,0,
535,Parrish,MrseLutie Davis,,59,F,,Southampton,,,2,1,1,0,
536,Pengelly,MreFrederick William,,19,M,,Southampton,,,2,0,1,0,
537,Pernot,MreRene,,39,M,,Cherbourg,,,2,0,1,0,
538,Peruschitz,FathereJosef,,41,M,,Southampton,,,2,0,1,0,
539,Phillips,MreEscott Robert,,42,M,,Southampton,,,2,0,1,0,
540,Phillips,MisseAlice Frances Louisa,,21,F,,Southampton,,,2,1,1,0,
541,Phillips,MisseKate Florence,,19,F,,Southampton,,,2,1,1,0,
542,Pinsky,MrseRosa,,32,F,,Southampton,,,2,1,1,0,
543,Ponesell,MreMartin,,24,M,,Southampton,,,2,0,1,0,
544,Portaluppi,MreEmilio Ilario Giuseppe,,30,M,,Cherbourg,,,2,1,1,0,
545,Pulbaum,MreFranz,,27,M,,Cherbourg,,,2,0,1,0,
546,Quick,MrseJane,,33,F,,Southampton,,,2,1,1,0,
547,Quick,MisseWinifred Vera,,8,F,,Southampton,,,2,1,1,0,
548,Quick,MissePhyllis May,,2,F,,Southampton,,,2,1,1,0,
549,Reeves,MreDavid,,36,M,,Southampton,,,2,0,1,0,
550,Renouf,MrePeter Henry,,33,M,,Southampton,,,2,0,1,0,
551,Renouf,MrseLillian,,30,F,,Southampton,,,2,0,1,0,
552,Reynalds,SeeoraeEncarnacien,,28,M,,Southampton,,,2,1,1,0,
553,Richard,MreEmile Phillippe,,23,M,,Cherbourg,,,2,0,1,0,
554,Richards,MrseEmily,,24,F,,Southampton,,,2,1,1,0,
555,Richards,MastereSibley George,,0.75,M,,Southampton,,,2,1,1,0,
556,Richards,MastereWilliam Rowe,,3,M,,Southampton,,,2,1,1,0,
557,Ridsdale,MisseLucy,,58,F,,Southampton,,,2,1,1,0,
558,Rogers,MreReginald Harry,,18,M,,Southampton,,,2,0,1,0,
559,Rugg,MisseEmily,,21,F,,Southampton,,,2,1,1,0,
560,Schmidt,MreAugustus,,21,M,,Southampton,,,2,0,1,0,
561,Sedgwick,MreCharles Frederick Waddington,,28,M,,Southampton,,,2,0,1,0,
562,Sharp,MrePercival,,27,M,,Southampton,,,2,0,1,0,
563,Shelley,MrseImanita Parrish,,25,F,,Southampton,,,2,1,1,0,
564,Silven,MisseLyyli Karoliina,,17,F,,Southampton,,,2,1,1,0,
565,Sincock,MisseMaude,,20,F,,Southampton,,,2,1,1,0,
566,Sinkkonen,MisseAnna,,29,F,,Southampton,,,2,1,1,0,
567,Sjostedt,MreErnst Adolf,,59,M,,Southampton,,,2,0,1,0,
568,Slayter,MisseHilda Mary,,30,F,,Queenstown,,,2,1,1,0,
569,Slemen,MreRichard James,,35,M,,Southampton,,,2,0,1,0,
570,Smith,MisseMarion Elsie,,39,F,,Southampton,,,2,1,1,0,
571,Sobey,MreSamuel James Hayden,,25,M,,Southampton,,,2,0,1,0,
572,Stanton,MreSamuel Ward,,42,M,,Cherbourg,,,2,0,1,0,
573,Stokes,MrePhilip Joseph,,25,M,,Southampton,,,2,0,1,0,
574,Swane,MreGeorge,,19,M,,Southampton,,,2,0,1,0,
575,Sweet,MreGeorge Frederick,,14,M,,Southampton,,,2,0,1,0,
576,Taylor,MrePercy Cornelius,,32,M,,Southampton,,,2,0,1,0,
577,Toomey,MisseEllen Mary,,48,F,,Southampton,,,2,1,1,0,
578,Troupiansky,MreMoses Aaron,,23,M,,Southampton,,,2,0,1,0,
579,Trout,MrseJessie Laird,,27,F,,Southampton,,,2,1,1,0,
580,Troutt,MisseEdwina Celia,,27,F,,Southampton,,,2,1,1,0,
581,Turpin,MreWilliam John,,29,M,,Southampton,,,2,0,1,0,
582,Turpin,MrseDorothy Ann,,26,F,,Southampton,,,2,0,1,0,
583,Veal,MreJames,,40,M,,Southampton,,,2,0,1,0,
584,Wallcroft,"MisseEllen ""Nellie""",,36,F,,Southampton,,,2,1,1,0,
585,Ware,MreJohn James,,45,M,,Southampton,,,2,0,1,0,
586,Ware,MrseFlorence Louise,,31,F,,Southampton,,,2,1,1,0,
587,Ware,MreWilliam Jeffery,,23,M,,Southampton,,,2,0,1,0,
588,Watson,MreEnnis Hastings,,19,M,,Belfast,,,2,0,1,0,
589,Watt,MrseElizabeth,,40,F,,Southampton,,,2,1,1,0,
590,Watt,MisseRobertha Josephine,,12,F,,Southampton,,,2,1,1,0,
591,Webber,MisseSusan,,37,F,,Southampton,,,2,1,1,0,
592,Weisz,MreLeopold,,37,M,,Southampton,,,2,0,1,0,
593,Weisz,MrseMathilde Franeoise,,37,F,,Southampton,,,2,1,1,0,
594,Wells,MrseAddie Dart,,29,F,,Southampton,,,2,1,1,0,
595,Wells,MisseJoan,,4,F,,Southampton,,,2,1,1,0,
596,Wells,MastereRalph Lester,,2,M,,Southampton,,,2,1,1,0,
597,West,MreEdwy Arthur,,36,M,,Southampton,,,2,0,1,0,
598,West,MrseAda Mary,,33,F,,Southampton,,,2,1,1,0,
599,West,MisseBarbara Joyce,,0.8333,F,,Southampton,,,2,1,1,0,
600,West,MisseConstance Mirium,,4,F,,Southampton,,,2,1,1,0,
601,Wheadon,MreEdward Henry,,65,M,,Southampton,,,2,0,1,0,
602,Wheeler,MreEdwin Charles,,24,M,,Southampton,,,2,0,1,0,
603,Whilems,MreCharles,,31,M,,Southampton,,,2,1,1,0,
604,Wilkinson,MrseElizabeth Anne,,35,F,,Southampton,,,2,1,1,0,
605,Williams,MreCharles Eugene,,23,M,,Southampton,,,2,1,1,0,
606,Woodward,MreJohn Wesley,,32,M,,Southampton,,,2,0,1,0,
607,Wright,MisseMarion,,26,F,,Southampton,,,2,1,1,0,
608,Yvois,MisseHenriette,,24,F,,Southampton,,,2,0,1,0,
609,Abu-Al-Muna,MreNas af Qasim,,26,M,,Cherbourg,,,3,1,1,0,
610,Abbing,MreAnthony,,42,M,,Southampton,,,3,0,1,0,
611,Abbott,"MrseRhoda Mary ""Rosa""",,39,F,,Southampton,,,3,1,1,0,
612,Abbott,MreRossmore Edward,,16,M,,Southampton,,,3,0,1,0,
613,Abbott,MreEugene Joseph,,14,M,,Southampton,,,3,0,1,0,
614,Abelseth,MisseKaren Marie,,16,F,,Southampton,,,3,1,1,0,
615,Abelseth,MreOlaus Jorgensen,,25,M,,Southampton,,,3,1,1,0,
616,Abrahamsson,MreAbraham August Johannes,,20,M,,Southampton,,,3,1,1,0,
617,adahl,MreMauritz,,30,M,,Southampton,,,3,0,1,0,
618,Adams,MreJohn,,26,M,,Southampton,,,3,0,1,0,
619,Ahlin,MrseJohanna Persdotter,,40,F,,Southampton,,,3,0,1,0,
620,Aks,MrseLeah,,18,F,,Southampton,,,3,1,1,0,
621,Aks,MastereFrank Philip,,0.8333,M,,Southampton,,,3,1,1,0,
622,Al-Muna,MreFar ad Husayn Qasim,,18,M,,Cherbourg,,,3,0,1,0,
623,Alexander,MreWilliam Albert,,23,M,,Southampton,,,3,0,1,0,
624,Alhomaki,MreIlmari Rudolf,,19,M,,Southampton,,,3,0,1,0,
625,Ali,MreAhmed,,24,M,,Southampton,,,3,0,1,0,
626,Ali,MreWilliam,,25,M,,Southampton,,,3,0,1,0,
627,Allen,MreWilliam Henry,,38,M,,Southampton,,,3,0,1,0,
628,Allum,MreOwen George,,15,M,,Southampton,,,3,0,1,0,
629,Andersen,MreAlbert Karvin,,33,M,,Southampton,,,3,0,1,0,
630,Andersen-Jensen,MisseCarla Christine Nielsine,,19,F,,Southampton,,,3,1,1,0,
631,Andersson,MisseErna Alexandra,,17,F,,Southampton,,,3,1,1,0,
632,Andersson,MreJohan Samuel,,26,M,,Southampton,,,3,0,1,0,
633,Andersson,MisseIda Augusta Margareta,,38,F,,Southampton,,,3,0,1,0,
634,Andersson,MreAnders Johan,,39,M,,Southampton,,,3,0,1,0,
635,Andersson,MrseAlfrida Konstantia Brogren,,39,F,,Southampton,,,3,0,1,0,
636,Andersson,MisseSigrid Elisabeth,,11,F,,Southampton,,,3,0,1,0,
637,Andersson,MisseIngeborg Constanzia,,9,F,,Southampton,,,3,0,1,0,
638,Andersson,MisseEbba Iris Alfrida,,6,F,,Southampton,,,3,0,1,0,
639,Andersson,MastereSigvard Harald Elias,,4,M,,Southampton,,,3,0,1,0,
640,Andersson,MisseEllis Anna Maria,,2,F,,Southampton,,,3,0,1,0,
641,Andreasson,MrePal Edvin,,20,M,,Southampton,,,3,0,1,0,
642,Angheloff,MreMinko,,26,M,,Southampton,,,3,0,1,0,
643,Arnold-Franchi,MreJosef,,25,M,,Southampton,,,3,0,1,0,
644,Arnold-Franchi,MrseJosefine,,18,F,,Southampton,,,3,0,1,0,
645,Aronsson,MreErnst Axel Algot,,24,M,,Southampton,,,3,0,1,0,
646,Asim,MreAdola,,35,M,,Southampton,,,3,0,1,0,
647,Asplund,MastereEdvin Rojj Felix,,3,M,,Southampton,,,3,1,1,0,
648,Asplund,MreJohan Charles,,23,M,,Southampton,,,3,1,1,0,
649,Asplund,MreCarl Oscar Vilhelm Gustafsson,,40,M,,Southampton,,,3,0,1,0,
650,Asplund,MrseSelma Augusta Emilia,,38,F,,Southampton,,,3,1,1,0,
651,Asplund,MastereCarl Edgar,,5,M,,Southampton,,,3,0,1,0,
652,Asplund,MastereFilip Oscar,,13,M,,Southampton,,,3,0,1,0,
653,Asplund,MastereClarence Gustaf Hugo,,9,M,,Southampton,,,3,0,1,0,
654,Asplund,MisseLillian Gertrud,,5,F,,Southampton,,,3,1,1,0,
655,Assaf,MrseMariana,,45,F,,Cherbourg,,,3,1,1,0,
656,Assam,MreAli,,23,M,,Southampton,,,3,0,1,0,
657,Attala,MreSleiman,,27,M,,Cherbourg,,,3,0,1,0,
658,Attalah,MisseMalake,,17,F,,Cherbourg,,,3,0,1,0,
659,Augustsson,MreAlbert,,23,M,,Southampton,,,3,0,1,0,
660,Ayoub Daher,MisseBanoura,,15,F,,Cherbourg,,,3,1,1,0,
661,Backstrom,MreKarl Alfred,,32,M,,Southampton,,,3,0,1,0,
662,Backstrom,MrseMaria Mathilda,,33,F,,Southampton,,,3,0,1,0,
663,Baclini,MrseLatifa,,24,F,,Cherbourg,,,3,1,1,0,
664,Baclini,MisseMarie Catherine,,5,F,,Cherbourg,,,3,1,1,0,
665,Baclini,MisseEugenie,,3,F,,Cherbourg,,,3,1,1,0,
666,Baclini,MisseHelene Barbara,,0.75,F,,Cherbourg,,,3,1,1,0,
667,Badman,MisseEmily Louisa,,18,F,,Southampton,,,3,1,1,0,
668,Badt,MreMohamed,,40,M,,Cherbourg,,,3,0,1,0,
669,Balkic,MreCerin,,26,M,,Southampton,,,3,0,1,0,
670,Banski,MrseMara,,31,F,,Southampton,,,3,0,1,0,
671,Barbara,MrseCatherine David,,45,F,,Cherbourg,,,3,0,1,0,
672,Barbara,MisseSaiide,,18,F,,Cherbourg,,,3,0,1,0,
673,Barry,MisseJulia,,26,F,,Queenstown,,,3,0,1,0,
674,Barton,MreDavid John,,22,M,,Southampton,,,3,0,1,0,
675,Batoshev,MreHristo Lalev,,23,M,,Southampton,,,3,0,1,0,
676,B?lus,MrseSultanah,,40,F,,Cherbourg,,,3,0,1,0,
677,B?lus,MisseNur-al-Ayn,,7,F,,Cherbourg,,,3,0,1,0,
